33,"비팔 알림을 다 꺼놔서 알티타는줄 몰랐네요 그냥 아파서 주말내내 심심풀이로 괴담읽다가 문득 생각난 저의 개인 의견입니다....
덧붙여서 범죄자 유형의 괴담도 좀 다른거 같음
미국-다른 주로 도망가서 아직 못잡음
일본- 대놓고 광인인데 아무도 못건드려서 아직 동네 활보
한국- 경찰이 안믿어줌"
34,"#엔시티_트친소 #NCT_트친소

오늘 아침에 계폭햇는대 벌써 왓음  
넘 심심행 나 아는사람덜 다 와주라 몰라두 친구하장 다들 맘눌러 무멘맞팔이구 선팔은 구독으로 알게 
지금은 트친두 없지만 다들 인알해주라 ㅠㅠ pic.twitter.com/BjGx16akr1"
35,"히ㅤㅎㅣㅎ 심심하니까 트친소 해야징
무멘맞괄할궤여
마음 남기고 선괄해주세요
심심해 심심해 심심흐ㅔ
이뇽 알티 기다리겟음,..^-^♡ 아잉

#캐럿트친소 #세븐틴트친소 
이 해시가 더 많이 오드ㅡ라.. pic.twitter.com/LY5Fcm8mLN"
36,"#그림러_트친소
#첫_트친소

이것저것 그리는 사람이고 
흔적주시면 무멘팔로 찾아갈게요
절 탐라에 심어주신다면 적어도 심심치는 않게해드리지요B-) pic.twitter.com/x4P9Wy3nAo"
37,"비하인드 기대료,,"
38,"RT 부탁드려요) 학교 수행평가인데 진짜 딱 일분만 투자해서 한번씩만 심심풀이로(?) 해쥬시길 간절히 부탁해요ㅠㅜㅜ정말정말 은혜 잊지않을게요ㅠㅠㅠ
https://form.office.naver.com/form/responseViewMobile.cmd?formkey=YTAyNmI4YjYtMmU1Yy00MGNjLTkzNzItYWVlNmIxMzMxZTZh&sourceId=editor … pic.twitter.com/YJFvkdXe2S"
39,진짜 죽지 마사오 리얼 심심하오.... pic.twitter.com/Sq0wUhzNhu
40,"Tarra 타라 - Mango&Peach 망고앤피치 아이스 밀크티 + 아랫집 공사소음
원래는 따뜻한 크림밀크티를 목적으로 영상을 찍었고, 아이스 밀크티는 그냥 심심풀이였다. 그래서 남긴 사진도 없고.
그런데 영상찍고 마셔보니 아이스 밀크티가 더 맛있음.
결국 소음 섞인 영상으로 기록. pic.twitter.com/mL36IXwUDe"
41,"* 카구라 아키(神??貴)

- CV. 야마시타 세이이치로(山下 誠一?)
- 생일: 7월20일
- 나이: 26세
- 신장: 170cm

제멋대로인 성격의 도련님 겸 디자이너.
외모와는 다르게 엄청난 독설을 내뱉는다
싫어하는 것은 촌스러운 신발과 서민
심심풀이용이라는 말과 다르게 일에 열심이다 pic.twitter.com/XWXM0WyKd5"
42,"보바통 옷 양도 받았는데, 옛날 옷이라 그런가 뭔가 심심; 함 귀걸이 달아주니까 갑자기 이뻐졌어 리폼해야 할 듯 pic.twitter.com/U4d5i30vIt"
43,"낄 낄,,,카페 죠따 심심 "
44,"#팔로워가_지목한_작품에서_제일_좋아하는_캐릭터를_대본다

통학 심심 놀아주세요 pic.twitter.com/o4eqnBh70Q"
45,"커플젠가19하는 안사귀는 창궁 보고싶다.. 둘이 쓸데없이 승부욕 발동해서 못한 사람은 진걸로, 지면 서로 한달동안 상대방말에 절대복종하는 그런걸로해서. 수육상태인데 무기 꺼내들고 싸우면 성배가 어떻게 할지 모르니까 안전하게 싸워라해서 캐스터가 예전에 tv로 본 심심풀이 커플젠가라던가"
46,"맥골라스 이것이 진정한 요정미
#박형식 #parkhyungsik"
47,"짜증이 날 땐 이 짤을 보자 흡흡하하
#박형식 #parkhyungsik pic.twitter.com/tfWtrjJjda"
48,심심쓰..집에나있을걸 
49,박형식 추억 속으로 아련히 지나간 금발 금발도 생눈으로 보고싶다 진짜 요뎡님 pic.twitter.com/Mog8xYYZUj
50,그것은 고양이였구요 늑대였구요 비버였구요 사실 저스틴 비버였구요 구라엿구요 컴잡으면 수정하는 부분이구요 심심 하구요 pic.twitter.com/KG7w2jfV2y
51,"#알티한_트친에게_해준다

극도로 심심해성! "
52,심심ㅅ하다 
53,"* 오오타니 하토리(大谷羽鳥)

- CV. 우치다 유마(?田 雄馬)
- 생일: 2월14일
- 나이: 27세
- 신장: 177cm

Revel 안에서 가장 자유로운 영혼으로 알려진 IT회사 사장
좌우명은 연애는 좋은 '심심풀이용'
누구에게도 아무것도 강요하지 않지만
그것은 누구의 지시도 받지 않겠다는 표현이기도 하다 pic.twitter.com/dG7qCBiIVR"
54,시드 빈디 쿠렌 키위 카게 심심 세라 
55,넘 일찍도착해서 넘ㅁ 심심 합 미 다... pic.twitter.com/UmD8tEhrgF
56,집에서 심심해성...ㅋㅋ pic.twitter.com/cAW3s9G0tk
57,"심심
금요일은학교축제 pic.twitter.com/69PNKgXIH0"
58,심심해보여서 구글링으로 사진 갖다 배경에 박음.. (문제시 삭제) 
59,"#나랑_친해지고_싶다_rt_나랑_반모하고_싶다_마음_얘는_이미_내꺼다_인용_우린_짱친_멘션_사귀자_디엠

심심"
60,"#알티당_마음당_공개

응 좀 해 주라 많이 심심타 pic.twitter.com/jQ0Ik628lj"
61,"#아미트친소

심심맹 트친소 와주시구 뫄뫄즈 4명 정도 모집하닉가 꼬옥 와주새요 대유잼 환영 "
62,"#마음당_알티당_공개
심심쓰 마음,알티 안해주면 섭섭쓰 "
63,심심 
64,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
65,"티켓팅 개망하고 떠난 덕질 여행1
카페 ego 여기도 형식 저기도 형식이 천지 예쁘다
#박형식 #parkhyungsik #박형식_앞으로_네가_걷는_길을_응원해 @Equation_h pic.twitter.com/9F0xY5zlSf"
66,"#마음한_맞팔의_애칭을_불러보자_없으면_만들어 

심심헐 띤 교류가 답이제.
맞팔 아니어도 해주께."
67,날 만나죠ㅠㅠ심심맨이야ㅠㅠ 
68,? ?이게머얄 왜이런ㄱ잇어 나름심심햇덩 김햇살 pic.twitter.com/B6FGOeHNPp
69,박형식 사랑해
70,"친구 기다리다 심심 할때 ...
내년 슴아홉이니..
그전까지만 이러고 놀아야지 ㅋㅋ#28 pic.twitter.com/vjsBqerRYL"
71,"<메인트윗>

심심.......... pic.twitter.com/FYtK9PQ7GJ"
72,마음으로 갑시다 ㄱㄱ 왜냐면 심심 
73,oO(심심..)주은찬 녀석 게임이라도 켜주고 가지.(툴툴툴) 
74,겨울합작 루태님... 0<-< 이제 마감 없어서 세상 심심... pic.twitter.com/XQcQLSyiX6
75,색감 조금만 보정.. 심심 pic.twitter.com/Pwmbzyb24z
76,"고나라 노동자 스트레스가 얼마나 강력한지 엿볼 수 있는 부분.

식신을 때리는 걸로 스트레스를 푼다.

야근과 철야로 단련된 근로자들에게 식신은 그저 심심풀이 샌드백일 뿐. pic.twitter.com/cYan4zIhzg"
77,"덕질하는 형식이를 덕질하는 나
#Happy28thHyungsikDay 
#박형식_앞으로_네가_걷는_길을_응원해 
앞으로 더더더 가열차게 덕질할게"
78,"#알티당_마음당_공개 
심심쓰....눌러주시면 감사하겠습니다 "
79,하살님 너무 자래 덕분에 안심심햇음 ~~~~ 
80,이거 보실래요? 저 게임하면서 돈 이렇게 퍼주는 게임 처음이였어요 이 게임 저 n년째하고 있는중인데 자꾸 쌓이기만하고 잘 안써.......그냥 많이 보이길래 생각났어요...(심심 파판 점검 끝낼때까지 이 게임 할거야 pic.twitter.com/BoNT182eK5
81,"와... 뜻찾아보느라 한시간은 걸린느낌.. 뜻몰라도 느낌이 갠춘한것도 노랑색 빨간색이라 정확하진않아요 몇년전이랑 많이달라졌을려나
리트윗될때마다 취향으루자세히 말할깨요~
의상은 심심풀이 ㅋ.ㅋ
#뚱녀 #빅걸 #취향표 pic.twitter.com/7M0MMhcsvY"
82,요 저 이거 합니다 천천히 끄적여보겟음 지금매우심심 pic.twitter.com/lt2qecaX3m
83,"#이게_유행_인가요 #나도_해봐야지 
마음당 공개 할께요 
( 맞아요 .. 저 심심ㅎH요 ..^^) pic.twitter.com/RAjpE2W0KQ"
84,심심하오 
85,너무 심심핵던 백랑은 그만 챠오 여듕생을 그려버리는디 pic.twitter.com/SulLv9aguR
86,졸사찍눈날 너무 심심 
87,미우님 존나 할거는 없고 심심은 해서 츠유 플랜 잡힌김에 츠유 메쿠연습함 가발두 없는데ㅎㅎ 그래서 한쪽 눈만 이 상태 pic.twitter.com/7hPCLsAD3v
88,@: 탑엘어쩌고레즈커뮤다ㅤㅂㅠㅂ신같은거나두아는데 헤녀들이 심심풀이로 탑엘개그치고 레즈클럽개그치고 탑엘가입하고 비웃고 낄낄대는거존나싫어. 레즈들은 어짜피 그런데서 그저그런 연애하거나 뒤질때까지 헤녀나 짝사랑하다가 속썩을운명들인데 그딴 기만질하면 걍 살인충동들어
89,"카노푸스 남작님의 가면 무도회
라는 컨셉임미다 뭐 그렇다구요 희희"
90,이거...라이네모.... pic.twitter.com/P3GNod051j
91,심심ㅁ하니까 뚜실 재탕이나 할래... 첫장빼고 전부다 이메레스.. pic.twitter.com/FREOpjIAAy
92,"영어 회화때 그린ㄴ 거.,,,, 심심햇서ㅠㅠㅠ "
93,"마니 콧따,,"
94,"저도 ... 많은 생각과 고민 끝에 갠봇을 구해봅니다

넘 심심 하 니가요 ..... 트친분들은 오지 말아주세요
인장은 예쁘게 달고 와주세요 맞춤법만 잘 맞춰주시면 됩니다  !!@!  얼른 와줘요 ????? 저랑 놀아요
#갠봇_모셔요  #접률높으신분 #주넌이로_와주세요 

ㅎㅏ트 뿅뿅 얼른 와요 기다릴게요 pic.twitter.com/FRgLvL0rGn"
95,심심스 
96,아 어떡해 어떡해ㅠㅠㅠㅠㅠㅠ 진짜 너무 귀여워서 심정지할 거 같아 졸도할 거 같아 심심에 가학적이야 어쩜 좋아 저 이 때 울었습니다 여러분 너무 귀여워서 진짜 울었어요 pic.twitter.com/1WCHMbdNBX
97,"영 행복한 기분이 들지 않아서 도파민에 대해 그냥 심심풀이 검색을 해보다가. 도파민 분비를 도와주는 건강식품이 있지않을까? 계속 검색해봤는데요. 

헤로인, 코카인, 필로폰.... 

ㅡㅡ;;"
98,간단리퀘받아염 심심쓰 
99,심심ㅁ... 
100,심심스 맘없어두 할거애요 
101,"#NCT_트친소
재ㅤㅌㅛㅇ ㅤㅌㅒㅤ용 
ㄴ나랑 놀자 심심"
102,"#트친_취향_모아_자캐_만들기 
넹 .. .이런아이가 나와버렷어용 일단 예쁘고요 그냥 심심풀이로 그린거라 음 좀 엉망이긴한데 일단 취향주신분들 감사합니다 굽신굽신 pic.twitter.com/no6rl83Jst"
103,"심심헤8ㅅ8 
마음 없이 달려 "
104,"#마음당_TMI

으햐....심심마니까...해야지....

없어도 할꺼........,((←없을경우에...(쭈굴 pic.twitter.com/pjXkaybMu5"
105,"뭔갈 들여다보는 장면이나 제스처도 심심치 않게 보인다.

대체 무엇을 보는(look) 것이며
뭘 말하고자 하는 것일까 고민하던 중...
무심코 캡쳐해 놓은 뮤비 속 눈 사진을 클로즈업 해 보았는데...

@BTS_twt pic.twitter.com/3TQRIUB7v3"
106,늙은이들 제발 부탁인데 수능 끝나고 나면 젤 어렵다고 이슈가 된 문제 풀어 보면서 이렇고 저렇고 얘기 좀 하지 마라. 너는 긴장감도 없고 시간 제약도 없이 심심풀이로 풀어 보는 거지만 수험생들은 붙잡고 있어 봐야 시간 낭비인지 아닌지까지 판단하고 고려해서 풀어야 하는 거야.
107,"역겹다
역겨움의 굴레 속에서 벗어나고 싶다
나는 너희들의 심심풀이가 아니야 ㅋㅋㅋ "
108,심심타. 
109,"치즈는 이만 퇴트 합니다 :)
오늘 사귄 트친분들 모두 좋은 하루 되셨나요 
오늘 날씨가 점점 추워지면서 감기걸리신 분들도 있으실텐데, 조심하시고
 아직 탐라가 조용해 심심했지만 내일은 주말이니 소통 나눌수 있겠죠?

그리고 저와 다른 연락망을 통해 혹시라도 덕톡 하실분은 뎀주세요! :) pic.twitter.com/XobJn3A8rn"
110,신캐짯으며 지엘커간다
111,"#엑소엘_트친소
나랑친하게지내여!!!! 심심매
03 뽀니장난많은데 오세여!샘들정신차려엇
멘션뎀조아여 ㅤㅇㅏㄾ무맘유 모셔여  맘/뎀 ㅤㅇㅏㄾ/멘   빨리와라!!!소통♡ 백현이보면와♡ pic.twitter.com/Og7LpUiLM2"
112,"#잘생겼으면_RT

심심..해서요...ㅎ pic.twitter.com/qqztfRgPMN"
113,마음 없어도 할거임 왜냐ㅜ지금 심심학거든~ pic.twitter.com/kAu5fsDUiK
114,"#알티당_마음당_공개
심심... "
115,"저 진짜 너무너무 심심쓰 해여
저한테 도안이나 보정 맡기실 분 없나여...? 개당 천원에 다 만들어드릴게요
제 도안들은 밑에 그림같은 느낌들이예용
선 따는것도 가능해여
#아미트친소 #아미트친소_무멘맞괄 #방탄소년단 pic.twitter.com/vlvCZpzu7M"
116,반묶음 좋아해서 그리려고햇을뿐인데 심심해보여서 꾸미다가 멀리옴 pic.twitter.com/OccxkcL6FD
117,와라랄ㄹ라라ㅏ (심심 
118,"근데 화신들 체력 다 미친 수준이고 도깨비채널이 함뜨 프라이버시 안지켜주는게 ㄹㅇ이면 이런 상황도 심심치않을듯 
[제목: 내 화신이 이틀째 그짓중인데] 
[내용: 지금 시나리오 안하는건 둘째치고 이제 좀 끝났나하고 채널 가보면 살색향연이라 눈찌른게 이틀째라고ㅅㅂ 시애미짓하긴 싫은데"
119,"(심심,,) "
120,"심심, , , ,해.., , "
121,"#골뱅이_쳐서_나온_사람들_소원_들어주기_본인이_눈치못채면_회피_기각있음

심심쓰 "
122,"#마음당_tmi

매우매우 심심쓰 "
123,"한때 나무위키의 중뽕들이 지금처럼 반달하고 사라지는 병신들이 아니라 문서 주류 담론을 지배하고 있던 시절의 일인데....

어떤 인간이 맥아더 문서에 비판/중국에서의 평가라는 내용을 추가한 일이 있었다. 그때가 내가 군대 가기 얼마 전으로 기억하는데 심심풀이로 읽어보았다."
124,심심혀ㅑ 
125,심심행 마음 눌러줘여.. 
126,"심심.
한다.
언젠가. "
127,"´사복 잘 입는 아이돌´ TOP 3! http://news.tongplus.com/tw/?id=2018111202511 …

'남친룩'의 정석으로 꼽히는 백현은 SNS를 통해 다양한 캐주얼룩을 선보이고 있다. 실제로 포털사이트에는 백현이 입은 옷이 무엇인지 물어보는 글들이 심심치 않게 올라오는 등 그의 패션 감각을 탐내는 이들을 볼 수 있다. #백현 #BAEKHYUN pic.twitter.com/G6vC3CTfRp"
128,기냥 심심혀서 칠해봤어야 아따~~ 과제허기 싫다~~~ pic.twitter.com/GdhXloGS8P
129,"여보세요?!!! ㅋㅋㅋㅋㅋ
코룽인 아직도 심심허다ㅋㅋㅋㅋ
#강다니엘 #주말사용설명서 pic.twitter.com/oJjtL0CjFv"
130,케온밈 심심해연 
131,"#마음당_TMI_공개
심심..해 pic.twitter.com/8ycVYbMUYb"
132,약속 시간 떠버렷다...쏘 심심.... 
133,어제 넘 심심핵나바. pic.twitter.com/dWDdreAQCI
134,사무실이 심심 pic.twitter.com/65DPMOzmqn
135,"앤오님드린 야짤,,인데 뉴짤이니까임티"
136,그저.. 앤오님드릴 야짤그리고있을뿐 pic.twitter.com/2LLH9qk7hH
137,"낙서낙서~~(심심)
폰 메모장....손으로...악 못 그렸다아아악
손 내손....너무 두꺼웡ㅠㅠ "
138,"#마음당_tmi

마음 없어도 합미다 오전1시의 삐약 매우 심심
짤은 애상님이 편집해주신 아서 쇼텔! "
139,"#마음당_학교생활

이거 모영 나도 할려 마음 없어도 할거임 쏘 심심쓰 pic.twitter.com/Q7iqZxoG2J"
140,"너무 심심허니까 한다 진자.... 

#마음당_TMI"
141,#마음당_나에대한_tmi 심심해심 심해심 심해 pic.twitter.com/cJxFuKieJ2
142,"심심허니 유치원 노랭,,~ "
143,"심심
하니까
맘없이
풀래요
#마음당_tmi"
144,".
.
.
(텅텅)
^ㅡwㅡ^.. : (심심)
ㅇ△ㅇ : 갠차나 나랑 노라
^ㅡwㅡ^ : 

아직도 안 올라간 자유로운 영혼 뽀또.. pic.twitter.com/yV7QQYbmKC"
145,"티켓팅 개망하고 떠난 덕질 여행3
한강진역 블루스퀘어 근처 카페 아리에코
형식아 미리 생일 축하
오늘 음료만 몇잔이야 ㅋㅋ
#박형식 #parkhyungsik #형식데이 @phszzoa pic.twitter.com/n9NdgIx2g7"
146,"노조 선생님들께 드리는..
심심하고도 모자란 선물..
(혹시몰라 psd있어요....) pic.twitter.com/Ytzk5KFq5P"
147,"Diary 중혁독자 심심풀이 조각글

나는... 좋다... 청게...
짝사랑...

https://tlsi23.postype.com/post/2759500  https://twitter.com/tlsi23/status/1062210622551547904/photo/1pic.twitter.com/vc0tUrNPLZ  pic.twitter.com/1PsrZVns3f"
148,"#마음당_학교생활_폭로
심심행 pic.twitter.com/33jZjs8vCP"
149,"#마음당_학교생활_폭로 

도래 심심 업스면 빠르게 삭ㄱ제 ☆ pic.twitter.com/qNynzNU9r2"
150,"이때 제가?? 많이심심햇나봅니다?? ,, pic.twitter.com/LWYGBcXBoU"
151,"자기 물건 어디에 뒀는지 곧잘 잊어버리는 데쿠. 그래서 캇쨩이 그 물건 매번 찾아주면서 넌 나 없으면 어떻게 살래? 라는 말을 심심치 않게 했을 거다,, 그러다 헤어진 뒤에 물건 또 못 찾고 헤매다가 그러게, 캇쨩. 어떻게 살지... 하며 중얼거리는 데쿠 보고싶다"
152,"어먀 귀걸이 사러 오세요......콩알이 심심행

#흑콩알 #훈콩이 #인형계"
153,쉬익ㅤㅅㅢㅤ익 심심하다고 심심 ㅤㅅㅢㅁㅤㅅㅢㅁ 쉼쉼 
154,심심~!!~~! 
155,"후후후후후
심심
해용. pic.twitter.com/awIUCncJbu"
156,심심ㅅ훼 살려조 엉덩이가 시려워 
157,심심햄 
158,"심심
해 "
159,"...
???????????
아니 이사람 내 심심풀이 ㅤㅇㅗㅍ챗 왜 찾은거지?????
루안인건 왜 물어봐????? "
160,"#마음당_공개 
심심ㅁ해오... 맘 찍어주세오.. "
161,"#자신의_그림체의_특징들을_받아서_그것들을_봉인하고_그림을_그려본다
심심 헤~~ pic.twitter.com/lVweGdtTU3"
162,너모심심.....(해서 내거 다찍음... pic.twitter.com/URKGf9yDAW
163,"#마음당_공개
지만 난 심심 "
164,"#마음당_나에대한_충격적인_사실

마음 없어도 심심하믄 할 것이다 이말이야~. "
165,"#알티당_마음당_공개
심심쓰,, "
166,"#알티당_마음당_공개 
나두 할랭 심심행... "
167,"《 한복만들어주기 》
- 심심해보이기도 하지만 꽃무늬 저고리가 포인트랍니다~ ""이비"" 에게 잘 어울려요♡ pic.twitter.com/kgchL2HNO8"
168,"머리써서 탈출하는 게임 심심풀이로 하다가
광고로 본진이 나왔다 "
169,부리부리 심심부리 
170,심심 
171,"죽천보다가 생각난 짤 ㅋㅋ 스포였던 것인가
말 그대로 그림같아서 사진인가 그림인가 헷갈렸던 #박형식 #고연우"
172,심심... 
173,"심심,,자기는 싫고 졸립긴 하고,, pic.twitter.com/CLbwXswH4u"
174,심심허니까 맴업이 할거애오 
175,본진즈 셀카 또 보고가새요(파워심심 
176,심심댕.. 
177,트친밈들은 마치시려면 아직인가(о´∀`о)..((심심)) pic.twitter.com/qen2MwuCSA
178,"요즘 심심치 않게 계정 해킹당하신분들
글이 올라오네요 당분간 금전적인 트윗은 보류해 두시는게 좋을듯해요
#TshirtForLibertyNotForNuclearBomb 
@BTS_twt pic.twitter.com/2dmluGTGhc"
179,해주33 심심쓰 pic.twitter.com/eWU6LdpVof
180,"심심 그자체,...  심야 라디오말고 저녁 라디오부터 듣게 생겼다... pic.twitter.com/O2YD9tiNNl"
181,"일 좀 허다가 인자 쉬믄서 첫끼 묵는 중이여. 공주덜 잘 지내고 있었제? 므, 시방 심심허믄 대화 쪼까 헐까, 흔적 남기고 가봐라잉 "
182,심심행... 
183,심심풀이 끝~~~ pic.twitter.com/7OWUN2VTil
184,나 심심행 .. 나랑 놀아죠요 
185,"#마음당_나에대한_tmi 
심심...."
186,심심행 
187,"#마음한트친꼴리는대로속마음

심심하믄  할게유"
188,"#마음당_TMI 

심심ㅅ할 때마다 하겠슴다~~!!"
189,심심 
190,굉좡희심심 
191,심심 #멘션으로_이사람_첫인상_현인상 pic.twitter.com/sDvOE52Mch
192,먹은거갖고 노는중.. 심심.. 
193,심심햐 
194,#마음당_학교생활_폭로 심심사마 해보는 마음당 마음없으면 쿨삭! pic.twitter.com/odTIr1gLgt
195,"15-16 카운콘 사토시 01
이거는 탈주할 것,,, 왜냐믄 엠씨한 해라서 분량이 쪼금씩 넘 많어(ㅋㅋㅋ 그냥 심심풀이로 몇 개만 쪄야징^_^)>
키라키라 왕자님 의상 넘 이뿌다 헤헤 킨키키즈 후타리 소개하는 사토시! pic.twitter.com/ucjGwJ4t4L"
196,심심 
197,조둥아리 슷타 발싸아 손님 급 없다... 심심... 칭구들아 내 재롱 바줘 흑흑 pic.twitter.com/47qa8jhexk
198,"침대에서 딩굴거리며 불러본 요네즈 켄시_플라밍고,, 인나기도 밥 먹기도 싫은데 심심ㅎㅓ다 pic.twitter.com/K2PgokLZhg"
199,심심행
200,"아아ㅡ
내가 [ 심심 ] 하니..- ..
[ 오타쿠 문학 ] 이라도 봐야겠어ㅡ"
201,지금 뭐하세요 심심 하시면 엑스토이에 놀러오세요 http://xtoy.kr/b 
202,지금한국아침아닌가왜다들안보이은거야넘심심하드
203,"#마음한_트친_인장_성의없이_그리기
방금일어나서 심심헤.."
204,"안녕하세요. 오늘도 찾아온 즐거운 밤! 오늘은 잘 보내셨어요? 감기도 걸리는 계절이고, 미세먼지도 심심치 않으니까 늘 조심하세요. 일요일이니까 더욱 열심히 휴식 취하시고, 다음주를 대비해요. 오늘 밤 꿈 없이 푸욱 주무시고, 내일 뵈요. 사랑합니다"
205,#마음당_학교생활_폭로 심심행 pic.twitter.com/NM6buT3jjy
206,"#마음당_공개

그럿다 난 심심햇다 "
207,ㅠㅠ다들 뭐하시나요?? 넘 심심쓰
208,"첫 플러팅 실패겸
모리스랑 친해지고 싶거나 들이대고 싶은 분들은 저랑 얘기해욜ㄹ
물어봐도 괜찮구(상식선에서)
잡담도 괜찮구 심심하믄 와요~
(슬프게도 아무도 없었다..)

https://open.kakao.com/o/saxiy53 
이렇게 하는게 맞나...!? ㅤㅇㅗㅍ챗 첨만들어봐서ㅠ"
209,"#트친소 #하고프_트친소 #트친소를_했는데_트친이_생겼으면_좋겠다
안녕하세요 지금 3번째 트친소 굴리고 있는 심심입니다 주로 하고프 파구요 최애는 네모(!!!!) 노아 라이포드 입니다 최애ㅤㅋㅓㅍ은 넴노 라이네모 좋아합니다 탐라에 네모 팡인 한명 심어놓으시면 심심하진 않을꺼에요
RT= pic.twitter.com/qydv4xhFr1"
210,큰 계단에 앉아 있슴다.. 엄청 심심...퓨ㅠㅠ pic.twitter.com/sSgboafyun
211,솜슈: 이머들 마ㅤㅅㅣㅆ눈거랑 장난감 마눈데 솜쮸랑 놀아ㅤㄸㅠㅤ세요...(심심...) 
212,"#마음당_학교생활_폭로
1.최고점수
2.최하점수
3.좋아하는과목
4.싫어하는과목
5.학급분위기
6.동아리
7.학교자랑 
8.교복
9.학교에서의 역할
10.진로
11.전교최고등수
12.학교뒷담
13.학교생활
14.체육복
15.벌점
16.학교에서의 최고 일탈 
심심행"
213,#엑소엘_트친소 히히ㅣㅎ히ㅣ히히히히히히ㅣ히히 심심쓰해서 무멘맞괄
214,"#마음한_트친에게_익명으로_가벼운_속마음

나두 할래
집가는 동안 심심행"
215,"#마음당_나에대한_tmi
 심심햐...."
216,"#엑소엘_트친소

깜지 쓰고 잇는데 심심ㅎ ㅐ 숴
공출목안해요 무멘맞깔"
217,(심심)(따분) 
218,"너모 심심해서 지난 취미 꺼내 생산활동했다. 심심vs귀차니즘

이왕 만들거 정성도 좀 넣을걸그랬다.... #왕부리팅코 pic.twitter.com/yl4zlwdALz"
219,"타인의 이야기에는 전혀 관심이 없으면서 자기 이야기에는 끊임없이 관심을 구하는 사람과는 대화하기 힘들다. 아니, 그건 대화라고 할 수도 없어. 그럴려면 그냥 심심이랑 대화하세요."
220,"공부하다가 미쳐서 좀 쉬는데 심심ㅤㅎㅑㄷ
#마음당_학교생활_폭로 pic.twitter.com/7o0dsUe5CF"
221,심심 
222,"#마음당_글러_타입 
심심쓰 "
223,"이럴꺼면 18년도에 플랜 잡지 말지. 나온다는 날짜 기다리는데 계속 밀리지 컴백했는데 활동도 없지. 애초에 플랜이 없었으면, 심심은 했어도 이렇게까지 울화통터지고 화 안났을듯. 왜 어디에 쓸돈이 필요했냐? 진짜 죽고싶은지?"
224,"심심님의 주문입니다
색상은 흑도금+파이로프 가넷으로 변경하셨는데 반지 미모가... "
